-2.962275913783482192e-02,-2.962275913783482192e-02,5.252100840336134269e+01
-2.516045627823795122e-02,-2.516045627823795122e-02,5.572272372673576513e+01
-2.997965985033885714e-02,-2.997965985033885714e-02,5.011024253357386016e+01
-2.927425608915441152e-02,-2.927425608915441152e-02,5.261773217574322103e+01
-2.962275913783482192e-02,-2.962275913783482192e-02,5.000000000000000000e+01
-2.456844554227941013e-02,-2.456844554227941013e-02,5.569789461958337284e+01
-2.997965985033885714e-02,-2.997965985033885714e-02,5.555555555555555713e+01
-2.346424574262640297e-02,-2.346424574262640297e-02,5.542622769094335666e+01
-2.516045627823795122e-02,-2.516045627823795122e-02,5.266484095218032024e+01
-2.373088489879261395e-02,-2.373088489879261395e-02,5.269259142164612086e+01
-3.034526545826981767e-02,-3.034526545826981767e-02,5.252928507643011358e+01
-2.927425608915441152e-02,-2.927425608915441152e-02,5.557716889901628576e+01
-3.034526545826981767e-02,-3.034526545826981767e-02,5.556172908100899832e+01
-2.962275913783482192e-02,-2.962275913783482192e-02,5.265652151018903737e+01
-2.962275913783482192e-02,-2.962275913783482192e-02,5.562044607597753298e+01
-2.400365369073275898e-02,-2.400365369073275898e-02,5.264266161297115332e+01
-2.546729111089938991e-02,-2.546729111089938991e-02,5.548158011540169099e+01
-2.373088489879261395e-02,-2.373088489879261395e-02,5.558952693312579640e+01
-2.997965985033885714e-02,-2.997965985033885714e-02,5.570409982174687968e+01
-2.456844554227941013e-02,-2.456844554227941013e-02,5.555555555555555713e+01
-3.034526545826981767e-02,-3.034526545826981767e-02,5.547850208044383180e+01
-2.827627008611505524e-02,-2.827627008611505524e-02,4.546901286773064754e+01
-3.034526545826981767e-02,-3.034526545826981767e-02,5.554938340184423851e+01
-2.827627008611505524e-02,-2.827627008611505524e-02,4.999500049995000950e+01
