-9.867412288014481073e-03,4.358077630764100457e-02,5.253480430785395328e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.558025789239661663e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.868889019308645061e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.556790397866191711e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.544466622310933701e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.558334722917013693e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.882006940768190617e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.881315062047873710e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.886508123381210567e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.885815185403177452e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.559261730042250349e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.894836123555764829e+01
-9.867412288014481073e-03,4.358077630764100457e-02,6.252735571812667814e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.886161633998469256e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.262880901005210177e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.888587916617594686e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.900053100477904877e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.895878780732267899e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.555864214678592816e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.568548836173293637e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.889975262103899212e+01
-9.867412288014481073e-03,4.358077630764100457e-02,6.257822277847308357e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.885122410546139093e+01
-9.867412288014481073e-03,4.358077630764100457e-02,5.868200222991607973e+01
