0.000000000000000000e+00,0.000000000000000000e+00,3.125781445361340261e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.028651038827306508e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.030486696163404048e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.029752166272798775e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.937979257866439653e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.941868674982348608e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.857061226822090916e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.946810078090467044e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.030945958233564497e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.124707058713245900e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.226118656644191418e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.225806451612903203e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.030670384289004815e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.941522532062595729e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.226222738417860114e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.226014581585908303e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.325527313318294986e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.853881278538812793e+01
0.000000000000000000e+00,-5.993222554524739287e+00,3.329227286346839065e+01
-6.593140416175314635e-03,-2.006078952813298599e+01,3.993450740785112174e+01
1.584911953871417228e-02,-2.194858813437686607e+01,4.167534903104813537e+01
6.008733269627108964e-02,-2.712514547336320803e+01,4.000320025602048446e+01
4.049987792968749722e-02,-3.025982286930084086e+01,4.006570776072759799e+01
2.264154782085298773e-02,-3.259073595730763628e+01,4.172751929897767553e+01
0.000000000000000000e+00,-3.600065437076598585e+01,3.447800303406426536e+01
0.000000000000000000e+00,-4.197206805167942179e+01,3.576665832111305576e+01
0.000000000000000000e+00,-4.702038807588465374e+01,4.167534903104813537e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.999750012499374918e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.013033888109083591e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.453157912911357386e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.263434917627243692e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.999250112483127850e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.570409982174687968e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.999250112483127850e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.999750012499374918e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.273149124657244613e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.009016229212583227e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.011275369581558436e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.000250012500625019e+01
2.514270600818452328e-01,-4.375406465076265050e+01,5.000000000000000000e+01
0.000000000000000000e+00,-4.702038807588465374e+01,4.348393268687220115e+01
1.133767546509667212e-01,-4.403647067392472536e+01,4.348204191668840224e+01
5.163587924249157801e-02,-3.866785067712475410e+01,3.840393256269442190e+01
0.000000000000000000e+00,-3.600065437076598585e+01,3.704389701796628742e+01
2.264154782085298773e-02,-3.259073595730763628e+01,4.172577818576316133e+01
6.008733269627108964e-02,-2.712514547336320803e+01,4.341219882787063256e+01
6.008733269627108964e-02,-2.712514547336320803e+01,4.166666666666666430e+01
1.584911953871417228e-02,-2.194858813437686607e+01,4.167187565112305236e+01
0.000000000000000000e+00,-1.701869367165540226e+01,4.166840285011875267e+01
1.466193921638257562e-02,-1.411911371404474380e+01,4.348582362149939229e+01
0.000000000000000000e+00,-1.099767920676242028e+01,4.360338362256911182e+01
0.000000000000000000e+00,-5.993222554524739287e+00,3.709473996587284006e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.027825718351651574e+01
-8.372085039005723595e-03,2.036878718886264483e+00,4.007212983370065729e+01
-1.291077395519578397e-02,8.000515236912002948e+00,4.168751042187760447e+01
8.669766512784091150e-08,1.001216210018504782e+01,4.166840285011875267e+01
1.222748996159217895e-03,1.293951177330656499e+01,3.572066440435791890e+01
3.174547715620561206e-02,1.896956352754072839e+01,3.994407829039344904e+01
-1.159141803609913755e-04,2.049732718632138884e+01,4.166145898429363115e+01
-7.698097468921973052e-02,2.544827591998022243e+01,4.167013917826486136e+01
-2.605586026975621750e-02,2.999638230888007229e+01,3.703978072449810810e+01
6.521722544794497471e-03,3.493660155586574234e+01,3.840393256269442190e+01
-1.063296161120450868e-02,4.059457720985895435e+01,3.845858010922236758e+01
-1.941176021800321630e-02,4.594806446748621198e+01,3.999520057593088751e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.770992366412213670e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.761451290353299726e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.771220000954244256e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.347448047995825959e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.262327000999842141e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.263711969681018843e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.264266161297115332e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.010020040080160442e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.545661166416655163e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.545041359876374543e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.545454545454546036e+01
9.536440009312913482e-03,4.903310141658151622e+01,4.338583018786064116e+01
0.000000000000000000e+00,4.304695734484442227e+01,3.840245775729646738e+01
-1.063296161120450868e-02,4.059457720985895435e+01,4.539470697716646441e+01
3.658797035754566412e-02,3.795503643197073274e+01,4.164584374479426998e+01
2.672327781210140363e-02,3.202645993394916246e+01,3.999840006399744397e+01
-2.605586026975621750e-02,2.999638230888007229e+01,3.703429375601807294e+01
-2.369829450334821550e-02,2.404898084368024413e+01,4.007534164228750484e+01
3.174547715620561206e-02,1.896956352754072839e+01,4.007212983370065729e+01
8.669766512784091150e-08,1.001216210018504782e+01,4.350852767142360022e+01
8.669766512784091150e-08,1.001216210018504782e+01,4.167013917826486136e+01
-1.291077395519578397e-02,8.000515236912002948e+00,4.000480057606912965e+01
-8.372085039005723595e-03,2.036878718886264483e+00,4.003683388717620062e+01
5.756125392684017378e-02,-2.993101970258965405e+00,3.704115272067267028e+01
